Id,SalePrice
1703,295106.32
1704,281488.77
1705,287961.13
1706,417462.33
1707,213776.88
1708,218813.23
1709,282176.08
1710,224472.59
1711,241902.44
1712,296575.43
1713,252703.69
1714,215054.14
1715,188869.0
1716,199986.58
1717,172819.49
1718,160520.83
1719,211890.42
1720,254760.11
1721,176153.41
1722,152059.5
1723,156010.0
1724,214652.88
1725,240148.43
1726,191665.0
1727,169342.96
1728,181139.15
1729,165992.46
1730,175885.64
1731,122981.0
1732,118876.0
1733,119061.08
1734,132212.93
1735,128740.0
1736,115679.08
1737,330833.36
1738,213407.95
1739,299658.83
1740,187024.58
1741,178724.72
1742,173249.0
1743,179123.05
1744,297893.51
1745,245191.24
1746,308731.0
1747,226617.96
1748,222424.0
1749,156764.0
1750,152429.5
1751,258825.75
1752,112300.81
1753,144308.16
1754,216796.0
1755,163414.9
1756,113179.36
1757,115534.66
1758,125056.52
1759,153449.64
1760,153606.19
1761,156313.37
1762,167995.99
1763,162600.0
1764,118780.5
1765,156880.05
1766,164438.82
1767,201233.85
1768,134064.0
1769,168090.22
1770,140071.0
1771,129802.0
1772,141040.59
1773,132390.21
1774,127751.0
1775,127615.5
1776,131635.0
1777,104466.43
1778,119639.94
1779,128942.25
1780,173411.1
1781,125997.5
1782,93442.86
1783,133691.01
1784,89388.28
1785,104119.1
1786,144631.0
1787,174915.05
1788,54494.32
1789,92646.5
1790,79299.5
1791,190111.03
1792,156357.5
1793,144420.0
1794,135125.0
1795,140530.0
1796,139403.0
1797,118990.75
1798,126860.0
1799,106266.73
1800,136556.75
1801,140306.84
1802,149522.78
1803,153723.75
1804,131010.7
1805,130048.44
1806,124005.83
1807,146647.87
1808,130513.25
1809,133391.11
1810,145178.87
1811,109582.5
1812,117296.95
1813,122361.0
1814,80157.76
1815,58019.1
1816,96325.0
1817,113515.1
1818,128969.0
1819,121142.15
1820,75362.33
1821,120382.09
1822,142953.02
1823,73670.0
1824,146322.75
1825,148120.84
1826,102844.27
1827,107589.32
1828,141705.19
1829,96229.24
1830,134133.0
1831,180000.59
1832,128709.4
1833,140764.0
1834,135963.4
1835,172582.48
1836,132468.0
1837,86748.8
1838,132708.75
1839,77198.61
1840,172806.4
1841,154830.17
1842,97821.0
1843,148848.5
1844,143734.1
1845,163090.51
1846,153599.0
1847,169543.0
1848,63318.09
1849,133429.79
1850,124158.68
1851,164955.0
1852,120187.93
1853,133089.98
1854,161169.82
1855,167179.44
1856,216094.38
1857,156635.1
1858,145225.38333333333
1859,121363.41133333332
1860,151285.55333333332
1861,122830.78799999999
1862,296770.26
1863,282941.88
1864,282941.88
1865,332299.8
1866,332122.64
1867,258128.94
1868,306456.11
1869,189912.65
1870,219366.12
1871,242017.99
1872,169762.61
1873,214404.72
1874,140005.1
1875,200051.26
1876,190991.82
1877,191253.25
1878,217447.9
1879,137584.0
1880,128116.0
1881,221469.68
1882,282403.73
1883,198155.25
1884,218758.48
1885,255871.13
1886,290307.71
1887,185104.35
1888,257436.12
1889,164939.54
1890,125908.86
1891,145455.0
1892,109925.9
1893,129790.55
1894,125454.2
1895,146814.69
1896,129430.83
1897,133788.0
1898,113392.33
1899,136158.18
1900,145442.12
1901,153379.87
1902,149938.16
1903,245934.28
1904,127427.25
1905,172571.81
1906,157239.62
1907,202116.52
1908,114974.16
1909,126849.82
1910,124254.82
1911,202899.1
1912,270970.88
1913,144839.27
1914,75517.44
1915,321183.91
1916,76978.0
1917,258493.0
1918,139455.0
1919,163608.0
1920,160344.72166666668
1921,383707.34
1922,299621.95
1923,206522.02
1924,221419.69
1925,226784.43
1926,358497.96
1927,141127.0
1928,155943.0
1929,122656.0
1930,144361.0
1931,124593.0
1932,140878.49
1933,157268.66
1934,175966.22
1935,178168.22
1936,185973.82
1937,195286.0
1938,163924.89
1939,278861.43
1940,197194.36
1941,177898.9
1942,187207.9
1943,193805.06
1944,305918.54
1945,353317.74
1946,163412.24
1947,330894.94
1948,169360.06
1949,233262.49
1950,171869.58
1951,253167.4
1952,240301.0
1953,162330.5
1954,233091.64
1955,127710.0
1956,270659.66
1957,176395.5
1958,294739.15
1959,144409.55
1960,116622.75
1961,122242.83
1962,94616.0
1963,101422.0
1964,113635.0
1965,146504.11
1966,137840.0
1967,261262.67
1968,379580.18
1969,359284.19
1970,414983.81
1971,436805.39
1972,345222.8
1973,274952.98
1974,301366.28
1975,423222.78
1976,263895.86
1977,341265.3
1978,362756.04
1979,339946.95
1980,195309.04
1981,335052.96
1982,215647.42
1983,215647.42
1984,159581.0
1985,187784.2
1986,214402.19
1987,187084.28
1988,182181.32
1989,193364.25
1990,219942.27
1991,214957.15
1992,214258.76
1993,176240.32
1994,254114.73
1995,190652.5
1996,261827.0
1997,323607.01
1998,320255.45
1999,235901.29
2000,291742.34
2001,257911.05
2002,230492.47
2003,244882.77
2004,249787.16
2005,231230.5
2006,232964.09
2007,273411.48
2008,216665.85
2009,193128.25
2010,194764.72
2011,166648.0
2012,181832.05
2013,181470.0
2014,189770.5
2015,193730.65
2016,186646.0
2017,205509.0
2018,123743.82
2019,123265.66
2020,116173.0
2021,113809.49
2022,183323.9
2023,154597.0
2024,232370.6
2025,403381.39
2026,164984.46
2027,152783.99333333332
2028,152223.64666666667
2029,172693.0
2030,288022.32
2031,266917.66
2032,283933.18
2033,271011.84
2034,165039.7
2035,213879.03
2036,183644.72
2037,183569.72
2038,359203.75
2039,207074.85
2040,399390.99
2041,276861.09
2042,212158.93
2043,161161.46
2044,167803.55
2045,230285.75
2046,119706.16
2047,141120.956
2048,133701.6
2049,128110.25
2050,179934.02
2051,120897.58
2052,136780.0
2053,147037.25
2054,64715.0
2055,131095.25
2056,142021.82
2057,110267.44
2058,215339.65
2059,142900.74
2060,152222.66
2061,167242.89
2062,125810.0
2063,105464.09
2064,126953.0
2065,117641.94
2066,190785.06
2067,160093.82
2068,132098.92
2069,96368.58
2070,107708.28
2071,91373.5
2072,137984.64
2073,133971.15
2074,176853.75
2075,151160.75
2076,111381.29
2077,134268.75
2078,128217.5
2079,122263.75
2080,117779.86
2081,126141.75
2082,134906.5
2083,137372.11
2084,110771.93
2085,134481.5
2086,154424.83
2087,129615.94
2088,123624.75
2089,91158.5
2090,136919.27
2091,123278.38
2092,131688.84
2093,147044.87
2094,138752.05
2095,142622.5
2096,100418.5
2097,97488.84
2098,130849.12
2099,54955.99
2100,132115.98
2101,135360.77
2102,143249.58
2103,101248.8
2104,134230.52
2105,133525.2
2106,89953.39
2107,244081.54
2108,121751.0
2109,128508.55
2110,124344.57
2111,162602.35
2112,143769.14
2113,120896.05
2114,121195.16
2115,147676.39
2116,113720.9
2117,148741.89
2118,125170.0
2119,101229.3
2120,107824.14
2121,93041.5
2122,62833.5
2123,112661.0
2124,198750.13
2125,123825.0
2126,147143.5
2127,141771.53
2128,121266.08
2129,90505.0
2130,148923.5
2131,157684.0
2132,118667.55
2133,106019.4
2134,117752.0
2135,99713.0
2136,100334.34
2137,122052.69
2138,141508.0
2139,155940.0
2140,139838.5
2141,140802.0
2142,145340.5
2143,149064.33
2144,120211.51
2145,135058.6
2146,164987.0
2147,160174.96
2148,127414.0
2149,126817.5
2150,238724.9
2151,127825.0
2152,153759.4
2153,147260.0
2154,125323.1
2155,142855.39
2156,225786.83
2157,219042.5
2158,255862.1
2159,236231.97
2160,173723.19
2161,259437.96
2162,426592.31
2163,353112.25
2164,253076.39
2165,172212.0
2166,143350.6
2167,190689.9
2168,204407.25
2169,190516.85
2170,216464.64
2171,158125.59
2172,145192.5
2173,163422.086
2174,240668.06
2175,300370.0
2176,288568.68
2177,259184.78
2178,224400.2
2179,144206.30666666667
2180,209279.88
2181,191839.38
2182,225474.63
2183,194396.82
2184,144548.0
2185,147949.5
2186,134075.87
2187,153113.0
2188,159151.34
2189,204678.82
2190,95330.75
2191,102288.0
2192,99730.0
2193,117755.0
2194,124932.92
2195,102954.48
2196,115430.25
2197,109319.47
2198,147584.0
2199,168304.5
2200,118107.83
2201,128583.79
2202,185146.56
2203,157444.0
2204,164596.2
2205,111423.0
2206,116033.43
2207,213637.3
2208,240188.75
2209,174925.24
2210,109854.16
2211,114491.8
2212,119700.8
2213,108664.52
2214,152976.51
2215,107401.3
2216,130978.0
2217,88332.44
2218,108320.53
2219,83749.5
2220,63009.77
2221,321183.91
2222,219838.32
2223,256844.52
2224,207556.38
2225,149994.28
2226,180187.83
2227,203611.99
2228,237252.64
2229,241554.52
2230,162699.326
2231,202744.15
2232,189439.72
2233,175167.7
2234,249456.73
2235,197031.5
2236,297749.8
2237,324666.17
2238,188798.68
2239,144335.25
2240,174929.0
2241,128057.97
2242,131180.0
2243,134821.16
2244,94389.75
2245,86697.83
2246,138028.43
2247,107969.16
2248,130613.1
2249,132667.0
2250,131544.5
2251,138046.93
2252,177809.5
2253,163546.97
2254,186010.5
2255,185389.32
2256,182892.5
2257,214087.5
2258,174733.46
2259,186829.0
2260,153365.0
2261,185244.56
2262,197105.5
2263,306622.16
2264,430739.25
2265,166976.406
2266,287848.69
2267,379338.3
2268,380533.63
2269,164955.84
2270,178530.85
2271,205347.4
2272,200743.0
2273,169630.8
2274,175235.8
2275,159535.0
2276,164192.81
2277,169360.53
2278,152417.486
2279,131398.0
2280,121695.75
2281,177984.95
2282,171781.76
2283,96500.5
2284,114095.04
2285,140004.8
2286,128701.0
2287,342977.02
2288,266041.93
2289,350698.92
2290,401682.56
2291,310592.26
2292,407318.64
2293,424068.61
2294,401024.6
2295,426246.69
2296,341539.44
2297,282880.76
2298,349005.12
2299,375526.24
2300,313309.82
2301,251686.4
2302,219636.47
2303,269398.51
2304,234563.31
2305,175738.49
2306,175738.49
2307,189231.16
2308,228272.63
2309,286084.47
2310,217805.42
2311,182561.5
2312,179022.53
2313,173414.23
2314,183383.86
2315,172488.35
2316,196311.61
2317,178411.41
2318,172882.46
2319,184466.3
2320,184797.03
2321,246931.07
2322,173517.74
2323,173298.48
2324,167630.93
2325,225978.72
2326,167013.18
2327,214002.78
2328,227305.02
2329,179791.32
2330,182448.0
2331,337141.92
2332,406552.37
2333,313596.17
2334,261543.4
2335,255839.67
2336,302445.27
2337,206354.76
2338,253257.26
2339,253166.93
2340,362685.24
2341,231873.37
2342,243556.5
2343,216637.53
2344,244506.37
2345,230321.79
2346,217310.23
2347,197817.51
2348,227625.98
2349,169684.66
2350,251248.84
2351,256734.91
2352,263731.15
2353,221055.5
2354,149292.0
2355,173590.62
2356,150146.5
2357,218007.33
2358,201240.5
2359,142084.82
2360,130797.8
2361,132653.5
2362,277431.57
2363,139991.1
2364,161751.75
2365,207970.77
2366,194540.56
2367,236600.55
2368,184862.74
2369,232736.06
2370,171343.74
2371,174346.0
2372,192854.59
2373,258359.95
2374,287748.42
2375,254370.0
2376,238601.97
2377,334291.09
2378,158972.09
2379,181624.5
2380,146928.75
2381,156409.59
2382,194900.08
2383,215423.78
2384,238618.3
2385,152698.5
2386,142424.0
2387,144675.5
2388,109241.07
2389,125571.83
2390,154666.32
2391,119641.13
2392,113850.32
2393,160024.85
2394,140099.5
2395,208944.6
2396,158074.0
2397,187003.0
2398,117835.75
2399,68316.22
2400,52403.99
2401,120281.0
2402,128312.5
2403,130922.27333333335
2404,157284.0
2405,157522.0
2406,134098.24666666667
2407,119236.58
2408,139470.0
2409,140467.5
2410,156362.5
2411,112897.16
2412,157951.0
2413,121520.25
2414,141240.75
2415,125650.0
2416,115247.37
2417,123409.22
2418,127437.68
2419,124100.61
2420,120889.64
2421,148577.59
2422,119782.23
2423,126909.13
2424,159461.34
2425,191044.73
2426,107749.02
2427,135010.57
2428,182030.0
2429,110163.16
2430,129200.16
2431,126143.0
2432,132847.5
2433,130958.75
2434,134048.0
2435,149764.5
2436,117149.08
2437,115546.0
2438,117766.81
2439,107871.2
2440,114610.88
2441,101334.89
2442,105072.1
2443,115453.53
2444,116463.25
2445,100665.02
2446,109076.37
2447,198175.3
2448,168480.5
2449,100348.6
2450,144282.54
2451,126636.5
2452,247974.04
2453,117565.38
2454,134145.71
2455,113133.94
2456,129721.89
2457,119198.04
2458,113311.0
2459,103698.0
2460,132881.0
2461,120656.0
2462,139658.21
2463,110829.8
2464,176675.53
2465,116157.87
2466,113011.93
2467,143566.08
2468,101982.29
2469,105778.33
2470,204570.7
2471,219670.3
2472,174844.79
2473,103674.24
2474,112199.13
2475,242003.03
2476,116657.83
2477,131837.5
2478,154649.82
2479,121490.26
2480,145701.0
2481,135259.0
2482,127072.5
2483,124260.0
2484,121806.6
2485,118638.49
2486,150820.34
2487,197225.73
2488,150456.9
2489,152239.65
2490,153358.87
2491,100151.43
2492,189627.0
2493,150355.82
2494,164853.93
2495,124844.36
2496,225344.92
2497,150262.0
2498,114689.0
2499,116634.41
2500,131788.3
2501,122510.68
2502,145317.82
2503,105797.06
2504,199496.48
2505,231571.59
2506,276658.21
2507,318369.92
2508,281662.25
2509,221161.75
2510,247322.26
2511,192881.66
2512,223280.2
2513,211584.93
2514,294722.93
2515,145061.0
2516,159243.83
2517,141562.43333333332
2518,140115.0
2519,230843.94
2520,212658.3
2521,198061.5
2522,225212.84
2523,127235.0
2524,139138.6
2525,141238.2
2526,137749.5
2527,135457.5
2528,122741.0
2529,129681.0
2530,122614.25
2531,228819.34
2532,228536.24
2533,201070.75
2534,255321.97
2535,335269.27
2536,244888.59
2537,235978.82
2538,185723.31
2539,183393.71
2540,179582.43
2541,184909.01
2542,160428.05599999998
2543,130704.83
2544,124143.34
2545,124082.87
2546,145795.75
2547,138661.36
2548,156219.01
2549,157755.656
2550,288390.74
2551,145440.0
2552,130083.5
2553,102486.0
2554,122931.39
2555,110785.25
2556,96161.64
2557,107478.41
2558,147154.93
2559,117548.8
2560,129969.45
2561,128170.0
2562,134603.25
2563,144518.84
2564,173203.05
2565,141153.37
2566,146655.66
2567,117883.0
2568,179078.24
2569,175769.7
2570,111053.16
2571,171747.61833333332
2572,175828.0
2573,254024.75
2574,331708.95
2575,113047.0
2576,140166.79
2577,151336.81
2578,92647.6
2579,69815.88
2580,137693.61
2581,120006.02
2582,112830.87
2583,249384.58
2584,169150.7
2585,172307.23
2586,190982.26
2587,195893.67
2588,148410.0
2589,143948.5
2590,209697.43
2591,221878.0
2592,239687.04
2593,254171.96
2594,175472.36
2595,223957.37
2596,322134.88
2597,188084.0
2598,275292.51
2599,344569.68
2600,167530.59
2601,139466.33333333334
2602,82056.0
2603,87208.0
2604,81816.0
2605,83040.0
2606,139390.2
2607,184670.8
2608,202127.1
2609,153348.38
2610,121489.83
2611,152318.05
2612,152228.87
2613,131004.0
2614,131650.5
2615,141211.5
2616,138056.5
2617,152755.0
2618,178389.5
2619,229884.36
2620,185159.0
2621,191635.8
2622,199721.5
2623,284556.28
2624,269726.13
2625,324292.16
2626,163609.69
2627,185352.56
2628,408323.99
2629,604481.45
2630,347665.41
2631,452518.04
2632,413722.59
2633,323187.74
2634,377733.96
2635,150687.87
2636,191792.34
2637,154608.5
2638,269509.09
2639,179571.5
2640,154220.4
2641,118361.08
2642,191521.85
2643,102341.5
2644,122649.38
2645,93806.0
2646,93631.0
2647,101974.0
2648,134581.0
2649,146201.87
2650,146527.3
2651,151826.0
2652,443828.14
2653,272455.04
2654,250781.21
2655,343333.3
2656,344166.1
2657,329110.85
2658,301714.74
2659,307217.99
2660,325272.09
2661,349187.14
2662,339529.58
2663,266394.99
2664,283506.18
2665,291809.13
2666,290134.77
2667,167938.46
2668,179027.18
2669,177515.43
2670,294450.8
2671,183441.57
2672,179668.47
2673,210229.28
2674,207134.9
2675,160068.16
2676,186948.24
2677,193758.04
2678,275779.49
2679,256276.65
2680,260854.04
2681,393933.74
2682,319059.58
2683,533792.14
2684,297275.63
2685,340020.3
2686,270048.39
2687,265177.58
2688,240689.14
2689,211127.74
2690,478551.12
2691,186646.45
2692,148932.51
2693,191645.91
2694,151236.86
2695,200206.1
2696,192506.1
2697,205029.28
2698,197091.0
2699,175573.27
2700,166968.06
2701,150233.91
2702,124496.08
2703,148406.585
2704,146296.11
2705,128491.0
2706,124628.0
2707,121611.0
2708,136864.0
2709,118134.0
2710,122768.26
2711,256302.69
2712,341157.19
2713,158544.07
2714,148572.56238095238
2715,173936.4
2716,149673.90666666665
2717,198013.0
2718,244041.08
2719,157946.5
2720,159655.76
2721,138612.0
2722,145133.9
2723,138548.5
2724,122953.0
2725,138609.75
2726,139399.5
2727,182725.0
2728,167904.0
2729,143462.07
2730,132912.0
2731,106683.01
2732,111852.62
2733,156692.5
2734,148043.96
2735,123113.25
2736,153899.82
2737,122643.08
2738,128476.31333333334
2739,156697.0
2740,134782.0
2741,136411.0
2742,147411.5
2743,140514.5
2744,145198.25
2745,136074.43
2746,129650.26
2747,145698.0
2748,129807.0
2749,123102.99
2750,137438.0
2751,125593.5
2752,278939.72
2753,146222.43
2754,198176.52
2755,125715.5
2756,85176.0
2757,76763.0
2758,71462.5
2759,143639.82
2760,145697.87
2761,150352.0
2762,155702.5
2763,193576.5
2764,162496.0
2765,272417.22
2766,139210.32
2767,94431.88
2768,125931.35833333334
2769,133515.5
2770,142755.93
2771,116953.0
2772,126277.75
2773,138702.49
2774,130619.05
2775,133478.03
2776,136129.75
2777,135827.0
2778,122858.9
2779,104005.0
2780,105755.73
2781,96192.6
2782,99524.58
2783,98922.8
2784,115156.5
2785,130355.55
2786,53866.99
2787,119069.96
2788,69851.0
2789,207428.16
2790,96857.84
2791,121493.0
2792,89609.1
2793,180918.0
2794,100285.28
2795,115374.23
2796,97898.5
2797,214018.62
2798,120488.84
2799,124596.54
2800,88569.5
2801,106972.5
2802,135821.14
2803,169183.22
2804,158391.15
2805,110596.93
2806,98648.8
2807,159198.91
2808,146766.33
2809,128900.43
2810,137682.5
2811,159644.61
2812,141021.0
2813,151862.675
2814,145712.765
2815,111011.16
2816,271904.8
2817,141559.66
2818,121503.0
2819,159818.7
2820,127435.59
2821,126126.75
2822,206649.36
2823,240284.8
2824,175882.02
2825,164267.0
2826,139424.75
2827,144825.0
2828,225625.44
2829,184595.98
2830,226807.34
2831,188348.3
2832,221066.08
2833,251251.27
2834,216301.12
2835,219751.17
2836,187078.65
2837,154574.5
2838,150906.75
2839,187216.0
2840,188351.4
2841,208182.25
2842,209372.56
2843,159520.07
2844,172611.6
2845,124995.0
2846,215476.53
2847,199818.6
2848,216597.76
2849,215829.72
2850,260597.75
2851,251362.0
2852,215483.4
2853,239600.81
2854,138686.6666666667
2855,188919.46
2856,216714.44
2857,187304.8
2858,189508.04
2859,121732.77
2860,134558.5
2861,145127.59
2862,188243.96
2863,140151.6666666667
2864,263927.3
2865,145140.0
2866,135941.50714285715
2867,77183.83
2868,117567.12
2869,122589.74
2870,152541.74
2871,122518.84
2872,57026.21
2873,113923.99
2874,128458.0
2875,120426.04
2876,158492.79
2877,132631.43
2878,162037.65
2879,142306.32
2880,115398.0
2881,160636.2
2882,145669.33
2883,154942.5
2884,182230.75
2885,179069.14
2886,182824.5
2887,110593.0
2888,113474.0
2889,74342.0
2890,72840.0
2891,143631.09
2892,79285.11
2893,123551.11
2894,53612.98
2895,266130.67
2896,268757.0
2897,201114.2
2898,150608.11
2899,236067.69
2900,160615.5
2901,190321.96
2902,176978.66
2903,336969.17
2904,323790.24
2905,147217.5
2906,196763.51
2907,123486.59
2908,130742.83
2909,141578.66
2910,81374.0
2911,81876.0
2912,155360.88
2913,83030.0
2914,83385.0
2915,81346.0
2916,80970.0
2917,158489.32
2918,124806.6
2919,228745.7
