Id,SalePrice
1830,145945.44
1831,144311.64
1832,94308.07
1833,133660.67
1834,125208.42
1835,132109.06
1836,128649.45
1837,84009.086
1838,125622.48
1839,77519.18
1840,177045.11
1841,154104.64
1842,75383.79
1843,133398.11
1844,140855.1
1845,134244.05
1846,151047.19
1847,158450.95
1848,52924.668
1849,111653.49
1850,125713.12
1851,157605.78
1852,128535.21
1853,131378.67
1854,176544.72
1855,150368.33
1856,224040.19
1857,160589.36
1858,136806.02
1859,119323.58
1860,150772.28
1861,119313.6
1862,255298.83
1863,257310.95
1864,257310.95
1865,319919.03
1866,322322.3
1867,234930.56
1868,308571.3
1869,201811.36
1870,239805.47
1871,249681.4
1872,172001.58
1873,225833.38
1874,144021.39
1875,201038.52
1876,196911.36
1877,209286.98
1878,208312.83
1879,133941.7
1880,138687.95
1881,236549.81
1882,243313.86
1883,203984.12
1884,204307.42
1885,265306.7
1886,306619.66
1887,196409.58
1888,276475.16
1889,155004.86
1890,139070.66
1891,143408.69
1892,109269.04
1893,138636.14
1894,126201.01
1895,150285.45
1896,133466.55
1897,117427.4
1898,107733.21
1899,148017.39
1900,156735.53
1901,181483.84
1902,129010.76
1903,201085.47
1904,139101.03
1905,185434.83
1906,178220.1
1907,201250.55
1908,124998.3
1909,139866.39
1910,125051.445
1911,206149.66
1912,299069.84
1913,145206.39
1914,67683.555
1915,347932.4
1916,75975.54
1917,255834.08
1918,138660.33
1919,164354.5
1920,133156.78
1921,416295.7
1922,313181.7
1923,220200.19
1924,249568.4
1925,231525.14
1926,370122.88
1927,141742.05
1928,160232.48
1929,128784.85
1930,141720.38
1931,141938.23
1932,140479.83
1933,182981.56
1934,179734.77
1935,180049.94
1936,187548.23
1937,181262.05
1938,169924.77
1939,256824.38
1940,197425.6
1941,171521.2
1942,189783.28
1943,198952.8
1944,332560.5
1945,383080.25
1946,161519.19
1947,342188.97
1948,164450.86
1949,264203.75
1950,177490.64
1951,260926.06
1952,247086.98
1953,171962.12
1954,183271.69
1955,131769.27
1956,286600.22
1957,157678.17
1958,302249.03
1959,134822.38
1960,115046.734
1961,116036.66
1962,96334.37
1963,106625.836
1964,112279.78
1965,152262.34
1966,144493.11
1967,317624.75
1968,420935.78
1969,378558.28
1970,447234.16
1971,468545.5
1972,351057.0
1973,262051.17
1974,314915.7
1975,467298.62
1976,275713.7
1977,352687.72
1978,368426.3
1979,329629.38
1980,193690.86
1981,339927.75
1982,248454.06
1983,221867.28
1984,166242.17
1985,218731.61
1986,208485.28
1987,193485.19
1988,176612.86
1989,191179.81
1990,218812.8
1991,257062.16
1992,214751.94
1993,163617.19
1994,228546.31
1995,181563.92
1996,226976.98
1997,355820.38
1998,327462.72
1999,259419.3
2000,302080.75
2001,266807.06
2002,233299.2
2003,237221.11
2004,266263.72
2005,232689.73
2006,239251.8
2007,244129.52
2008,222729.2
2009,191786.23
2010,188081.53
2011,139436.39
2012,177609.33
2013,187442.84
2014,186232.81
2015,203462.38
2016,193418.44
2017,202823.45
2018,114187.47
2019,132772.72
2020,117258.445
2021,113372.23
2022,168806.38
2023,139659.39
2024,218528.16
2025,393536.62
2026,174878.12
2027,144919.69
2028,145793.27
2029,178525.25
2030,274308.75
2031,261444.0
2032,274910.66
2033,256262.11
2034,159526.83
2035,212366.62
2036,179627.72
2037,193797.6
2038,321192.22
2039,217392.06
2040,388883.7
2041,288358.97
2042,207490.47
2043,171893.81
2044,169173.05
2045,228644.16
2046,128018.76
2047,148511.1
2048,137024.3
2049,132518.64
2050,182101.3
2051,103453.29
2052,125359.81
2053,146617.58
2054,83861.41
2055,155411.5
2056,132825.83
2057,119245.06
2058,243446.6
2059,124275.016
2060,172941.61
2061,182850.53
2062,134627.14
2063,118417.52
2064,143825.81
2065,123689.39
2066,172527.84
2067,114369.805
2068,128731.43
2069,86771.02
2070,108131.125
2071,86683.445
2072,131442.11
2073,135933.72
2074,184306.39
2075,147330.84
2076,118799.72
2077,154492.02
2078,127534.555
2079,126140.26
2080,120263.336
2081,116934.19
2082,132347.48
2083,135338.69
2084,108800.97
2085,127155.04
2086,113823.266
2087,112511.164
2088,100499.87
2089,78800.36
2090,132549.11
2091,125834.64
2092,129239.22
2093,127015.04
2094,125434.34
2095,150217.3
2096,77551.4
2097,104657.57
2098,147348.4
2099,59550.816
2100,90273.02
2101,118809.35
2102,125488.97
2103,103300.734
2104,117515.516
2105,129129.766
2106,79660.79
2107,226591.9
2108,118967.04
2109,114416.19
2110,130860.14
2111,146122.27
2112,136768.19
2113,123267.45
2114,107136.67
2115,166139.56
2116,120195.62
2117,150808.36
2118,117348.664
2119,107737.46
2120,118294.96
2121,119887.625
2122,107706.69
2123,85218.125
2124,169958.88
2125,124891.55
2126,156294.39
2127,167063.5
2128,127754.48
2129,108004.266
2130,133773.47
2131,170000.97
2132,118950.39
2133,115721.72
2134,116704.68
2135,101409.6
2136,82314.02
2137,110732.7
2138,129867.19
2139,150155.1
2140,140085.97
2141,147529.5
2142,139594.84
2143,139797.94
2144,109990.266
2145,131071.73
2146,158012.36
2147,150678.0
2148,129878.13
2149,145219.58
2150,245552.48
2151,126089.39
2152,187971.9
2153,165246.06
2154,116140.08
2155,132496.06
2156,237721.64
2157,247437.34
2158,244130.0
2159,216843.44
2160,164687.23
2161,248021.4
2162,351164.7
2163,331218.53
2164,258208.98
2165,189153.53
2166,148211.33
2167,206161.67
2168,217878.44
2169,195438.6
2170,223138.78
2171,151544.92
2172,135646.1
2173,165932.02
2174,236256.0
2175,282058.06
2176,326612.22
2177,236391.6
2178,216345.53
2179,144727.14
2180,200397.69
2181,183177.89
2182,233601.92
2183,194246.89
2184,128902.91
2185,114651.555
2186,145550.44
2187,153464.0
2188,160473.94
2189,201174.19
2190,81951.05
2191,81628.16
2192,92532.83
2193,102229.25
2194,107663.03
2195,106162.76
2196,101544.62
2197,118100.914
2198,162331.5
2199,176358.62
2200,130586.23
2201,129997.4
2202,225929.69
2203,153224.31
2204,192777.19
2205,104734.19
2206,139598.7
2207,221409.42
2208,231854.77
2209,199710.66
2210,128411.16
2211,114882.33
2212,113847.72
2213,108543.39
2214,136645.14
2215,102750.68
2216,139140.45
2217,94479.48
2218,76749.125
2219,67341.31
2220,71167.53
2221,347147.25
2222,245213.05
2223,274685.38
2224,210443.2
2225,124889.03
2226,170777.8
2227,194989.03
2228,276121.28
2229,235839.9
2230,171478.94
2231,210805.16
2232,166446.05
2233,180865.27
2234,270872.53
2235,216879.6
2236,296767.1
2237,365061.94
2238,206640.75
2239,108781.76
2240,157218.14
2241,157144.7
2242,131198.92
2243,122151.75
2244,99597.03
2245,99412.37
2246,150794.75
2247,105725.984
2248,126993.21
2249,124332.76
2250,135062.39
2251,120717.48
2252,176871.14
2253,163513.1
2254,178874.19
2255,191753.89
2256,183235.88
2257,195121.77
2258,171245.31
2259,175488.25
2260,155097.72
2261,179217.6
2262,205221.16
2263,334957.62
2264,428129.53
2265,169413.17
2266,317318.6
2267,377212.28
2268,400702.56
2269,151544.45
2270,183885.78
2271,242911.12
2272,191625.03
2273,164604.88
2274,176780.3
2275,164667.48
2276,189187.62
2277,190071.86
2278,159550.77
2279,124847.625
2280,126092.69
2281,178210.14
2282,183194.08
2283,98089.38
2284,108510.71
2285,148028.25
2286,127700.31
2287,353058.22
2288,263084.66
2289,379072.22
2290,467485.72
2291,334024.84
2292,421400.72
2293,491237.22
2294,389547.1
2295,457350.22
2296,295940.53
2297,321878.12
2298,311833.44
2299,422782.22
2300,331303.1
2301,279757.53
2302,236203.33
2303,237063.92
2304,237821.23
2305,184277.97
2306,184137.97
2307,187559.23
2308,210536.72
2309,296853.44
2310,230621.78
2311,189469.58
2312,174467.94
2313,173173.25
2314,170341.67
2315,170572.11
2316,186449.75
2317,182875.02
2318,176899.28
2319,175702.08
2320,206082.7
2321,255869.9
2322,165806.06
2323,184765.58
2324,161555.64
2325,209855.9
2326,159429.98
2327,218265.52
2328,235703.55
2329,184124.08
2330,180208.66
2331,362472.94
2332,430301.62
2333,309401.28
2334,265145.16
2335,255832.84
2336,322213.25
2337,209086.81
2338,301310.4
2339,212219.98
2340,383806.38
2341,211739.7
2342,241267.33
2343,234311.73
2344,240489.86
2345,233424.5
2346,229388.61
2347,201573.3
2348,239309.84
2349,162028.7
2350,281152.3
2351,248145.64
2352,239837.17
2353,232459.97
2354,126601.27
2355,153647.53
2356,152156.16
2357,194573.77
2358,199515.12
2359,133224.06
2360,121380.55
2361,137658.1
2362,277042.66
2363,136403.6
2364,153223.4
2365,249016.4
2366,184859.97
2367,208344.0
2368,213043.1
2369,211835.64
2370,175950.2
2371,175031.31
2372,201155.73
2373,285589.88
2374,306694.56
2375,264654.62
2376,273613.25
2377,368940.25
2378,139807.27
2379,180043.75
2380,145893.88
2381,158378.45
2382,185139.03
2383,207098.72
2384,259915.05
2385,159327.83
2386,137484.48
2387,144633.08
2388,100818.945
2389,129448.875
2390,139240.31
2391,139488.34
2392,117510.9
2393,160072.9
2394,143666.14
2395,196202.44
2396,148099.36
2397,210141.0
2398,120213.53
2399,51099.31
2400,51737.082
2401,114080.44
2402,139868.56
2403,127162.38
2404,147877.47
2405,168491.28
2406,143778.14
2407,131462.7
2408,144748.88
2409,126079.82
2410,168351.1
2411,126204.99
2412,161817.16
2413,135139.34
2414,134706.84
2415,122469.016
2416,129179.414
2417,131909.03
2418,122069.734
2419,130782.805
2420,129214.26
2421,151734.58
2422,120176.85
2423,124848.625
2424,158806.4
2425,191339.16
2426,121775.01
2427,137258.86
2428,168357.56
2429,115022.02
2430,131634.69
2431,102410.625
2432,138116.23
2433,144190.47
2434,135662.38
2435,142477.55
2436,112461.695
2437,111801.625
2438,121061.61
2439,103109.62
2440,121751.27
2441,91620.64
2442,99891.53
2443,118909.99
2444,129305.195
2445,80976.586
2446,128353.09
2447,216593.36
2448,130437.25
2449,111781.15
2450,150596.5
2451,129609.055
2452,193558.44
2453,97091.555
2454,129608.836
2455,111989.04
2456,147118.48
2457,126734.02
2458,116011.24
2459,108850.805
2460,140691.67
2461,120974.49
2462,150309.67
2463,124033.63
2464,180982.34
2465,133747.34
2466,106123.75
2467,145966.53
2468,74701.016
2469,63905.965
2470,158386.2
2471,186494.31
2472,180804.39
2473,113948.38
2474,94014.555
2475,235086.98
2476,112942.97
2477,130529.28
2478,159406.45
2479,107695.75
2480,150713.97
2481,122449.14
2482,131666.14
2483,115794.805
2484,124744.64
2485,126018.93
2486,149113.86
2487,180149.47
2488,158786.05
2489,144645.4
2490,153607.12
2491,87898.4
2492,183533.95
2493,142655.36
2494,167578.62
2495,88529.96
2496,250878.7
2497,150977.94
2498,110817.51
2499,96961.36
2500,128159.16
2501,136827.62
2502,153786.95
2503,99230.2
2504,201121.69
2505,234349.42
2506,262587.3
2507,288886.3
2508,253818.12
2509,219644.28
2510,229912.17
2511,180703.34
2512,214354.2
2513,208734.92
2514,229105.1
2515,153228.7
2516,162265.33
2517,142719.38
2518,150998.27
2519,215553.33
2520,210645.97
2521,187353.33
2522,220728.88
2523,123644.6
2524,138586.86
2525,146790.6
2526,137762.16
2527,113717.04
2528,124117.016
2529,138465.45
2530,122931.91
2531,231873.7
2532,221822.4
2533,201499.25
2534,237859.61
2535,326645.22
2536,239154.98
2537,225922.38
2538,178450.75
2539,192631.28
2540,174095.45
2541,174110.6
2542,161225.17
2543,128610.414
2544,131255.62
2545,130730.984
2546,149167.7
2547,141073.55
2548,149768.73
2549,166904.22
2550,256630.75
2551,146322.02
2552,119832.586
2553,68553.47
2554,101617.414
2555,123530.32
2556,87521.164
2557,107357.73
2558,158554.12
2559,124994.37
2560,133676.03
2561,139541.0
2562,137918.1
2563,148636.66
2564,185938.67
2565,137410.83
2566,154401.7
2567,124618.44
2568,187944.84
2569,197261.11
2570,126017.26
2571,182637.48
2572,178902.11
2573,248349.23
2574,301271.8
2575,127084.55
2576,122981.65
2577,164753.72
2578,85939.266
2579,83502.22
2580,115613.75
2581,125010.74
2582,114041.19
2583,291941.06
2584,162876.19
2585,174019.17
2586,196006.66
2587,193321.25
2588,162243.3
2589,145702.11
2590,228384.9
2591,226988.23
2592,228799.36
2593,272926.06
2594,179418.42
2595,204435.64
2596,341135.97
2597,187981.28
2598,278352.75
2599,301431.8
2600,146699.05
2601,145940.33
2602,80412.77
2603,93327.42
2604,86813.266
2605,70781.71
2606,144764.23
2607,186365.8
2608,214854.45
2609,167006.47
2610,116072.11
2611,134519.75
2612,151642.61
2613,130282.58
2614,128406.78
2615,149403.16
2616,142784.42
2617,176119.0
2618,190826.66
2619,231025.48
2620,191257.08
2621,182774.38
2622,182122.86
2623,247300.34
2624,272389.75
2625,331729.62
2626,165893.47
2627,170943.98
2628,449013.28
2629,614475.4
2630,358815.84
2631,459705.97
2632,444150.3
2633,339188.4
2634,382405.6
2635,151837.5
2636,173389.45
2637,179231.39
2638,253935.2
2639,189059.97
2640,149011.73
2641,107320.26
2642,196782.19
2643,113465.14
2644,130618.89
2645,102380.83
2646,94978.15
2647,103363.51
2648,137863.05
2649,148595.31
2650,147330.92
2651,150182.9
2652,443983.38
2653,242814.42
2654,235896.89
2655,327913.72
2656,303830.2
2657,323082.03
2658,296279.38
2659,312364.3
2660,341498.44
2661,322003.75
2662,322181.9
2663,277063.66
2664,292045.88
2665,325787.4
2666,293639.25
2667,168225.23
2668,172726.62
2669,177508.75
2670,283153.16
2671,173607.53
2672,179680.83
2673,207473.69
2674,200493.4
2675,175560.84
2676,182401.27
2677,191903.84
2678,254276.31
2679,282452.16
2680,273287.28
2681,439023.44
2682,317759.22
2683,472803.2
2684,312237.34
2685,373206.12
2686,268540.25
2687,361626.12
2688,221004.27
2689,215546.98
2690,504211.84
2691,197393.58
2692,127327.21
2693,193287.12
2694,125364.266
2695,187324.12
2696,184867.5
2697,188162.11
2698,190592.52
2699,177362.03
2700,165008.36
2701,138869.67
2702,112019.336
2703,128476.75
2704,141669.34
2705,121586.9
2706,122008.3
2707,128802.586
2708,139193.27
2709,123396.95
2710,126638.32
2711,310525.6
2712,374825.2
2713,168929.28
2714,149196.42
2715,172884.98
2716,149723.16
2717,186124.5
2718,231629.42
2719,154792.31
2720,157534.86
2721,135690.64
2722,156211.31
2723,136543.3
2724,128887.53
2725,135352.27
2726,144454.45
2727,188187.92
2728,167651.92
2729,146255.0
2730,143052.06
2731,126947.71
2732,119434.26
2733,156685.44
2734,132764.28
2735,134219.84
2736,147751.08
2737,124757.516
2738,126626.414
2739,158632.64
2740,145983.38
2741,146856.34
2742,158740.89
2743,152984.75
2744,153176.45
2745,142279.11
2746,139950.27
2747,161092.45
2748,129032.53
2749,129707.32
2750,140675.8
2751,132894.33
2752,205823.42
2753,157298.28
2754,205424.86
2755,121572.586
2756,109561.14
2757,83109.19
2758,86392.39
2759,160122.81
2760,125829.34
2761,141929.94
2762,147417.73
2763,196156.55
2764,153899.14
2765,269302.38
2766,151583.64
2767,88771.805
2768,121832.875
2769,119270.26
2770,150070.12
2771,114342.68
2772,121867.12
2773,151517.9
2774,134839.64
2775,127236.91
2776,141885.39
2777,147297.55
2778,122458.875
2779,125823.68
2780,100900.19
2781,95000.01
2782,90678.305
2783,109982.016
2784,124211.91
2785,130779.69
2786,71401.9
2787,113974.6
2788,74389.06
2789,196759.78
2790,95376.55
2791,121494.69
2792,51011.18
2793,190449.52
2794,99306.29
2795,127737.875
2796,107187.53
2797,208691.55
2798,120523.59
2799,123469.65
2800,61702.902
2801,106712.11
2802,136988.2
2803,151531.86
2804,133211.83
2805,97404.95
2806,74340.58
2807,149656.08
2808,146036.52
2809,136860.39
2810,135350.31
2811,154386.08
2812,146948.97
2813,144307.5
2814,150342.64
2815,113702.836
2816,263611.88
2817,150236.66
2818,131129.9
2819,167070.73
2820,128741.63
2821,113464.03
2822,201072.78
2823,266913.2
2824,187373.39
2825,147387.02
2826,130311.65
2827,139251.9
2828,207683.78
2829,180854.45
2830,218290.1
2831,180182.25
2832,227067.97
2833,316197.47
2834,211004.03
2835,224163.08
2836,189531.97
2837,172405.31
2838,137985.02
2839,182279.73
2840,190270.58
2841,209852.14
2842,224059.77
2843,164699.56
2844,154564.72
2845,123164.69
2846,216089.42
2847,203004.52
2848,225046.23
2849,204265.02
2850,262516.7
2851,252262.39
2852,218056.53
2853,243598.55
2854,138769.6
2855,200611.88
2856,206546.58
2857,187395.25
2858,205488.05
2859,133102.34
2860,124372.74
2861,127674.91
2862,198728.4
2863,122214.04
2864,257491.58
2865,141100.98
2866,132146.61
2867,98484.09
2868,98013.266
2869,116440.57
2870,133813.4
2871,101390.875
2872,52210.125
2873,103842.87
2874,140309.78
2875,113674.92
2876,160969.95
2877,145474.55
2878,171281.73
2879,141366.11
2880,94187.08
2881,152718.64
2882,180617.14
2883,180463.47
2884,182056.11
2885,206416.11
2886,223907.23
2887,89623.66
2888,130976.39
2889,54581.324
2890,85333.766
2891,128901.914
2892,53443.984
2893,92887.8
2894,53296.734
2895,336974.8
2896,288292.44
2897,216718.0
2898,162853.94
2899,219766.7
2900,163442.45
2901,198069.42
2902,186705.19
2903,364132.94
2904,348805.1
2905,108093.76
2906,200228.06
2907,114458.24
2908,133522.6
2909,138895.12
2910,79120.26
2911,80813.305
2912,145840.22
2913,86544.625
2914,73929.12
2915,82227.15
2916,84981.586
2917,166105.02
2918,114744.34
2919,209403.45
